customer_id,age,income,risk_tolerance,investment_horizon,investment_goal,current_portfolio_value,age_risk_factor,income_risk_capacity,portfolio_concentration,horizon_score,risk_tolerance_score,goal_Education,goal_Home purchase,goal_Retirement,goal_Wealth building,income_portfolio_ratio,investment_capacity,composite_risk_score
942,58,49225,Low,Long-term,Home purchase,356479,0.42000000000000004,0.246125,0.35665054891402764,3,1,False,True,False,False,0.13808667551244252,147675,1.075225
943,54,68498,Low,Short-term,Education,387082,0.45999999999999996,0.34249,0.3872682760407756,1,1,True,False,False,False,0.17695992063697097,68498,0.7064980000000001
944,43,50433,Medium,Short-term,Wealth building,90730,0.5700000000000001,0.252165,0.09077366213148524,1,2,False,False,False,True,0.5558580403394687,50433,1.021433
945,72,81698,Medium,Long-term,Wealth building,408167,0.28,0.40849,0.4083634228063699,3,2,False,False,False,True,0.20015826855184274,245094,1.365698
946,28,49771,High,Long-term,Retirement,247474,0.72,0.248855,0.24759309227738543,3,3,False,False,True,False,0.20111607684039534,149313,1.765771
947,22,72297,High,Medium-term,Retirement,300477,0.78,0.361485,0.3006215989891138,2,3,False,False,True,False,0.24060743417965436,144594,1.606297
948,34,59004,Low,Long-term,Wealth building,293817,0.6599999999999999,0.29502,0.293958393987508,3,1,False,False,False,True,0.20081887705612678,177012,1.1570040000000001
949,44,105137,High,Medium-term,Retirement,910853,0.56,0.525685,0.9112913311302736,2,3,False,False,True,False,0.11542696790810372,210274,1.573137
950,48,58355,High,Long-term,Home purchase,575158,0.52,0.291775,0.5754347841311671,3,3,False,True,False,False,0.10145907733179405,175065,1.714355
951,41,30000,Low,Short-term,Wealth building,263017,0.5900000000000001,0.15,0.26314357205815997,1,1,False,False,False,True,0.11406106829596566,30000,0.7070000000000001
952,50,112528,Medium,Long-term,Retirement,661824,0.5,0.56264,0.6621424905379487,3,2,False,False,True,False,0.17002707668504013,337584,1.462528
953,26,38068,Medium,Short-term,Home purchase,343245,0.74,0.19034,0.3434101802967227,1,2,False,True,False,False,0.11090620402336523,38068,1.060068
954,66,43179,Medium,Short-term,Retirement,819253,0.33999999999999997,0.215895,0.8196472503274075,1,2,False,False,True,False,0.05270533034361791,43179,0.945179
955,43,44452,High,Short-term,Retirement,35494,0.5700000000000001,0.22226,0.03551108082987917,1,3,False,False,True,False,1.2523806840592777,44452,1.3154519999999998
956,61,119040,Low,Medium-term,Retirement,633765,0.39,0.5952,0.6340699876640664,2,1,False,False,True,False,0.18782987384913966,238080,0.93604
957,50,30000,Medium,Long-term,Wealth building,398227,0.5,0.15,0.39841863936553484,3,2,False,False,False,True,0.07533391758971641,90000,1.3800000000000001
958,51,200000,Low,Short-term,Education,739520,0.49,1.0,0.7398758802984235,1,1,True,False,False,False,0.2704456945045435,200000,0.847
959,53,101521,Medium,Short-term,Retirement,384842,0.47,0.507605,0.3850271980822776,1,2,False,False,True,False,0.2637991695293133,101521,1.042521
960,51,66944,Low,Medium-term,Home purchase,383704,0.49,0.33472,0.38388865044086207,2,1,False,True,False,False,0.17446781894376914,133888,0.913944
961,54,58253,Medium,Long-term,Wealth building,404051,0.45999999999999996,0.291265,0.40424544205762974,3,2,False,False,False,True,0.1441723940789653,174759,1.3962530000000002
962,64,69063,Low,Long-term,Wealth building,290790,0.36,0.345315,0.29092993729984123,3,1,False,False,False,True,0.23750128959042607,207189,1.077063
963,47,77696,Medium,Medium-term,Home purchase,133777,0.53,0.38848,0.13384137770267499,2,2,False,True,False,False,0.5807874298272498,155392,1.236696
964,55,82669,Low,Medium-term,Retirement,611648,0.44999999999999996,0.413345,0.6119423442675928,2,1,False,False,True,False,0.13515780318091453,165338,0.917669
965,43,79047,High,Long-term,Education,309479,0.5700000000000001,0.395235,0.3096279310348278,3,3,True,False,False,False,0.25541959228251354,237141,1.750047
966,66,62616,Medium,Medium-term,Retirement,865783,0.33999999999999997,0.31308,0.8661996420278154,2,2,False,False,True,False,0.07232297238453515,125232,1.164616
967,34,54248,High,Long-term,Home purchase,911366,0.6599999999999999,0.27124,0.911804578002019,3,3,False,True,False,False,0.05952383564890505,162744,1.752248
968,72,55512,Medium,Long-term,Wealth building,143501,0.28,0.27756,0.143570057197512,3,2,False,False,False,True,0.3868405098222312,166536,1.339512
969,44,54314,Low,Short-term,Education,314094,0.56,0.27157,0.3142451519180726,1,1,True,False,False,False,0.17292275560819373,54314,0.7223139999999999
970,23,105544,Medium,Short-term,Wealth building,594942,0.77,0.52772,0.5952283048146159,1,2,False,False,False,True,0.1774021669339196,105544,1.136544
971,46,80561,Low,Long-term,Home purchase,379566,0.54,0.402805,0.37974865910502953,3,1,False,True,False,False,0.21224503775364495,241683,1.1425610000000002
972,34,30000,Low,Long-term,Retirement,382078,0.6599999999999999,0.15,0.38226186795848804,3,1,False,False,True,False,0.07851799894262428,90000,1.1280000000000001
973,57,83112,Low,Long-term,Education,129975,0.43000000000000005,0.41556,0.13003754806061715,3,1,True,False,False,False,0.6394460473167917,249336,1.1121120000000002
974,35,65997,Medium,Long-term,Wealth building,733503,0.65,0.329985,0.7338559847286544,3,2,False,False,False,True,0.08997509212641257,197991,1.460997
975,38,59316,Low,Long-term,Wealth building,363330,0.62,0.29658,0.36350484583084464,3,1,False,False,False,True,0.16325654363801503,177948,1.1453160000000002
976,18,49303,Medium,Long-term,Wealth building,376378,0.8200000000000001,0.246515,0.3765591249390957,3,2,False,False,False,True,0.13099330991715774,147909,1.495303
977,38,105035,Low,Medium-term,Retirement,636614,0.62,0.525175,0.636920358692531,2,1,False,False,True,False,0.1649900881853054,210070,0.991035
978,18,96159,Medium,Long-term,Education,87527,0.8200000000000001,0.480795,0.08756912074707934,3,2,True,False,False,False,1.0986209969495127,288477,1.542159
979,21,40682,High,Medium-term,Retirement,358848,0.79,0.20341,0.3590206889513856,2,3,False,False,True,False,0.11336833422507579,81364,1.5776819999999998
980,56,73388,Medium,Medium-term,Retirement,958603,0.43999999999999995,0.36694,0.9590643099330778,2,2,False,False,True,False,0.07655724006705592,146776,1.2053880000000001
981,56,36833,Medium,Long-term,Retirement,442601,0.43999999999999995,0.184165,0.44281399353088835,3,2,False,False,True,False,0.08321942336325494,110499,1.368833
982,51,30037,Low,Long-term,Home purchase,176991,0.49,0.150185,0.1770761736395206,3,1,False,True,False,False,0.1697091942528151,90111,1.077037
983,30,43767,Low,Medium-term,Home purchase,106952,0.7,0.218835,0.10700346866842951,2,1,False,True,False,False,0.4092209589348493,87534,0.9537669999999999
984,44,92152,Medium,Medium-term,Home purchase,857214,0.56,0.46076,0.8576265183553289,2,2,False,True,False,False,0.10750174402191284,184304,1.2601520000000002
985,44,96429,Medium,Long-term,Education,343260,0.56,0.482145,0.3434251875151948,3,2,True,False,False,False,0.28092116762803704,289287,1.464429
986,27,77384,Medium,Long-term,Retirement,475806,0.73,0.38692,0.47603497282192736,3,2,False,False,True,False,0.16263771369003333,232152,1.496384
987,67,86038,Low,Medium-term,Retirement,886058,0.32999999999999996,0.43019,0.886484398995917,2,1,False,False,True,False,0.09710199558042476,172076,0.885038
988,58,77504,Low,Medium-term,Home purchase,443603,0.42000000000000004,0.38752,0.44381647572482363,2,1,False,True,False,False,0.17471477875487768,155008,0.903504
989,41,43445,Low,Medium-term,Retirement,681183,0.5900000000000001,0.217225,0.6815108066980218,2,1,False,False,True,False,0.06377874961647605,86890,0.9204450000000001
990,45,74307,Medium,Short-term,Retirement,56015,0.55,0.371535,0.056041956180923024,1,2,False,False,True,False,1.326555386949924,74307,1.039307
991,48,89340,Medium,Medium-term,Wealth building,112877,0.52,0.4467,0.11293131996490312,2,2,False,False,False,True,0.7914809925848489,178680,1.2453400000000001
992,18,87303,Medium,Short-term,Retirement,287483,0.8200000000000001,0.436515,0.2876213458673622,1,2,False,False,True,False,0.3036805654595228,87303,1.133303
993,41,108494,Low,Long-term,Wealth building,533165,0.5900000000000001,0.54247,0.5334215757779492,3,1,False,False,False,True,0.20349047668170267,325482,1.185494
994,34,85318,High,Long-term,Retirement,668851,0.6599999999999999,0.42659,0.6691728721515049,3,3,False,False,True,False,0.12755905276362,255954,1.783318
995,29,71376,Medium,Medium-term,Education,403922,0.71,0.35688,0.4041163799787698,2,2,True,False,False,False,0.17670738409891018,142752,1.284376
996,40,102239,Medium,Long-term,Home purchase,631781,0.6,0.511195,0.6320850329008253,3,2,False,True,False,False,0.16182664562562027,306717,1.482239
997,71,59085,Medium,Long-term,Wealth building,681088,0.29000000000000004,0.295425,0.6814157609810318,3,2,False,False,False,True,0.08675090443525653,177255,1.346085
998,54,38525,Low,Long-term,Home purchase,934501,0.45999999999999996,0.192625,0.9349507112921315,3,1,False,True,False,False,0.04122521003187798,115575,1.0765250000000002
999,36,55186,Low,Long-term,Wealth building,506753,0.64,0.27593,0.5069968654923018,3,1,False,False,False,True,0.10890118065408591,165558,1.147186
1000,53,41255,Low,Short-term,Wealth building,725768,0.47,0.206275,0.726117262403216,1,1,False,False,False,True,0.05684323365042272,41255,0.6822550000000001
